     3     2     5     5   0.065345189450723
     4     2     5     5   0.040408024941179
     1     3     5     5   0.010598394457934
     2     3     5     5   0.065345189450723
     3     3     5     5   0.061890481979408
     4     3     5     5   0.039288997185094
     1     4     5     5   0.005571140623608
     2     4     5     5   0.040408024941179
     3     4     5     5   0.039288997185094
     4     4     5     5   0.026267205277600
     5     5     5     5   0.340954751767943
     1     6     1     6   0.446097465372308
     1     6     2     6  -0.003056306754256
     2     6     2     6   0.329478667962150
     1     6     3     6   0.074377414078759
     2     6     3     6   0.292574229446996
     3     6     3     6   0.292510734139686
     1     6     4     6   0.031505744690107
     2     6     4     6   0.181640909787990
     3     6     4     6   0.198735640117327
     4     6     4     6   0.192053119925684
     5     6     5     6   0.305339971309289
     1     1     6     6   0.008453740223238
     2     1     6     6   0.011391008108404
     3     1     6     6   0.010598394457934
     4     1     6     6   0.005571140623608
     1     2     6     6   0.011391008108404
     2     2     6     6   0.070277094108186
     3     2     6     6   0.065345189450723
     4     2     6     6   0.040408024941179
     1     3     6     6   0.010598394457934
     2     3     6     6   0.065345189450723
     3     3     6     6   0.061890481979408
     4     3     6     6   0.039288997185094
     1     4     6     6   0.005571140623608
     2     4     6     6   0.040408024941179
     3     4     6     6   0.039288997185094
     4     4     6     6   0.026267205277600
     5     5     6     6   0.017807390229327
     6     6     6     6   0.340954751767943
     1     7     1     7   0.446097465372308
     1     7     2     7  -0.003056306754256
     2     7     2     7   0.329478667962150
     1     7     3     7   0.074377414078759
     2     7     3     7   0.292574229446996
     3     7     3     7   0.292510734139686
     1     7     4     7   0.031505744690107
     2     7     4     7   0.181640909787990
     3     7     4     7   0.198735640117327
     4     7     4     7   0.192053119925684
     5     7     5     7   0.305339971309289
     6     7     6     7   0.305339971309289
     1     1     7     7   0.008453740223238
     2     1     7     7   0.011391008108404
     3     1     7     7   0.010598394457934
     4     1     7     7   0.005571140623608
     1     2     7     7   0.011391008108404
     2     2     7     7   0.070277094108186
     3     2     7     7   0.065345189450723
     4     2     7     7   0.040408024941179
     1     3     7     7   0.010598394457934
     2     3     7     7   0.065345189450723
     3     3     7     7   0.061890481979408
     4     3     7     7   0.039288997185094
     1     4     7     7   0.005571140623608
     2     4     7     7   0.040408024941179
     3     4     7     7   0.039288997185094
     4     4     7     7   0.026267205277600
     5     5     7     7   0.017807390229327
     6     6     7     7   0.017807390229327
     7     7     7     7   0.340954751767943
     1     5     1     8   0.279277460905668
     1     8     1     8   0.260928383203977
     1     5     2     8  -0.000590215349006
     2     5     2     8   0.239632799558650
     1     8     2     8  -0.000124792282588
     2     8     2     8   0.242625356001800
     1     5     3     8   0.047502789513626
     2     5     3     8   0.217400452360882
     3     5     3     8   0.220602432176112
     1     8     3     8   0.044687396486659
     2     8     3     8   0.223590359591794
     3     8     3     8   0.229924784418640
     1     5     4     8   0.020135210561289
     2     5     4     8   0.138564563855524
     3     5     4     8   0.154570754576343
     4     5     4     8   0.155892193462714
     1     8     4     8   0.018938877452170
     2     8     4     8   0.145709179666658
     3     8     4     8   0.165308045080248
     4     8     4     8   0.173112539753305
     1     1     5     8   0.001527474799587
     2     1     5     8   0.002764017388437
     3     1     5     8   0.002505083291019
     4     1     5     8   0.001340383854553
     1     2     5     8   0.005978599191724
     2     2     5     8   0.049251612678779
     3     2     5     8   0.047606301229391
     4     2     5     8   0.031370290121134
     1     3     5     8   0.005750821225782
     2     3     5     8   0.051509207777594
     3     3     5     8   0.050801713957293
     4     3     5     8   0.034578925192482
     1     4     5     8   0.003713480501595
     2     4     5     8   0.038754699689002
     3     4     5     8   0.039378927194652
     4     4     5     8   0.028447038396813
     5     5     5     8   0.249953332808834
     5     8     5     8   0.254049594769791
     6     5     6     8   0.224132227110997
     5     6     6     8   0.012910552848919
     6     8     6     8   0.229441905029630
     7     5     7     8   0.224132227110997
     5     7     7     8   0.012910552848919
     7     8     7     8   0.229441905029630
     1     1     8     8   0.000292647279393
     2     1     8     8   0.001498456280341
     3     1     8     8   0.001440047640018
     4     1     8     8   0.000939270963900
     1     2     8     8   0.001498456280341
     2     2     8     8   0.038039946642319
     3     2     8     8   0.041550536750481
     4     2     8     8   0.033305038201479
     1     3     8     8   0.001440047640018
     2     3     8     8   0.041550536750481
     3     3     8     8   0.046374186422919
     4     3     8     8   0.038432943302924
     1     4     8     8   0.000939270963900
     2     4     8     8   0.033305038201479
     3     4     8     8   0.038432943302924
     4     4     8     8   0.034035292119099
     5     5     8     8   0.194121809488070
     8     5     8     8   0.205909614916687
     6     6     8     8   0.010910050830878
     7     7     8     8   0.010910050830878
     5     8     8     8   0.205909614916687
     8     8     8     8   0.226061175029749
     1     6     1     9   0.279277460905668
     1     9     1     9   0.260928383203977
     1     6     2     9  -0.000590215349006
     2     6     2     9   0.239632799558650
     1     9     2     9  -0.000124792282588
     2     9     2     9   0.242625356001800
     1     6     3     9   0.047502789513626
     2     6     3     9   0.217400452360882
     3     6     3     9   0.220602432176112
     1     9     3     9   0.044687396486659
     2     9     3     9   0.223590359591794
     3     9     3     9   0.229924784418640
     1     6     4     9   0.020135210561289
     2     6     4     9   0.138564563855524
     3     6     4     9   0.154570754576343
     4     6     4     9   0.155892193462714
     1     9     4     9   0.018938877452170
     2     9     4     9   0.145709179666658
     3     9     4     9   0.165308045080248
     4     9     4     9   0.173112539753305
     5     6     5     9   0.224132227110997
     5     9     5     9   0.229441905029630
     1     1     6     9   0.001527474799587
     2     1     6     9   0.002764017388437
     3     1     6     9   0.002505083291019
     4     1     6     9   0.001340383854553
     1     2     6     9   0.005978599191724
     2     2     6     9   0.049251612678779
     3     2     6     9   0.047606301229391
     4     2     6     9   0.031370290121134
     1     3     6     9   0.005750821225782
     2     3     6     9   0.051509207777594
     3     3     6     9   0.050801713957293
     4     3     6     9   0.034578925192482
     1     4     6     9   0.003713480501595
     2     4     6     9   0.038754699689002
     3     4     6     9   0.039378927194652
     4     4     6     9   0.028447038396813
     5     5     6     9   0.012910552848919
     6     6     6     9   0.249953332808834
     5     8     6     9   0.012303844870080
     6     9     6     9   0.254049594769791
     7     6     7     9   0.224132227110997
     6     7     7     9   0.012910552848919
     7     9     7     9   0.229441905029630
     6     5     8     9   0.010910050830878
     5     6     8     9   0.172301707826314
     8     6     8     9   0.182446330532405
     6     8     8     9   0.011731642192141
     5     9     8     9   0.182446330532405
     8     9     8     9   0.198380214822025
     1     1     9     9   0.000292647279393
     2     1     9     9   0.001498456280341
     3     1     9     9   0.001440047640018
     4     1     9     9   0.000939270963900
     1     2     9     9   0.001498456280341
     2     2     9     9   0.038039946642319
     3     2     9     9   0.041550536750481
     4     2     9     9   0.033305038201479
     1     3     9     9   0.001440047640018
     2     3     9     9   0.041550536750481
     3     3     9     9   0.046374186422919
     4     3     9     9   0.038432943302924
     1     4     9     9   0.000939270963900
     2     4     9     9   0.033305038201479
     3     4     9     9   0.038432943302924
     4     4     9     9   0.034035292119099
     5     5     9     9   0.010910050830878
     8     5     9     9   0.011731642192141
     6     6     9     9   0.194121809488070
     9     6     9     9   0.205909614916687
     7     7     9     9   0.010910050830878
     5     8     9     9   0.011731642192141
     8     8     9     9   0.013840480103862
     6     9     9     9   0.205909614916687
     9     9     9     9   0.226061175029749
     1     7     1    10   0.279277460905668
     1    10     1    10   0.260928383203977
     1     7     2    10  -0.000590215349006
     2     7     2    10   0.239632799558650
     1    10     2    10  -0.000124792282588
     2    10     2    10   0.242625356001800
     1     7     3    10   0.047502789513626
     2     7     3    10   0.217400452360882
     3     7     3    10   0.220602432176112
     1    10     3    10   0.044687396486659
     2    10     3    10   0.223590359591794
     3    10     3    10   0.229924784418640
     1     7     4    10   0.020135210561289
     2     7     4    10   0.138564563855524
     3     7     4    10   0.154570754576343
     4     7     4    10   0.155892193462714
     1    10     4    10   0.018938877452170
     2    10     4    10   0.145709179666658
     3    10     4    10   0.165308045080248
     4    10     4    10   0.173112539753305
     5     7     5    10   0.224132227110997
     5    10     5    10   0.229441905029630
     6     7     6    10   0.224132227110997
     6    10     6    10   0.229441905029630
     1     1     7    10   0.001527474799587
     2     1     7    10   0.002764017388437
     3     1     7    10   0.002505083291019
     4     1     7    10   0.001340383854553
     1     2     7    10   0.005978599191724
     2     2     7    10   0.049251612678779
     3     2     7    10   0.047606301229391
     4     2     7    10   0.031370290121134
     1     3     7    10   0.005750821225782
     2     3     7    10   0.051509207777594
     3     3     7    10   0.050801713957293
     4     3     7    10   0.034578925192482
     1     4     7    10   0.003713480501595
     2     4     7    10   0.038754699689002
     3     4     7    10   0.039378927194652
     4     4     7    10   0.028447038396813
     5     5     7    10   0.012910552848919
     6     6     7    10   0.012910552848919
     7     7     7    10   0.249953332808834
     5     8     7    10   0.012303844870080
     6     9     7    10   0.012303844870080
     7    10     7    10   0.254049594769791
     7     5     8    10   0.010910050830878
     5     7     8    10   0.172301707826314
     8     7     8    10   0.182446330532405
     7     8     8    10   0.011731642192141
     5    10     8    10   0.182446330532405
     8    10     8    10   0.198380214822025
     7     6     9    10   0.010910050830878
     6     7     9    10   0.172301707826314
     9     7     9    10   0.182446330532405
     7     9     9    10   0.011731642192141
     6    10     9    10   0.182446330532405
     9    10     9    10   0.198380214822025
     1     1    10    10   0.000292647279393
     2     1    10    10   0.001498456280341
     3     1    10    10   0.001440047640018
     4     1    10    10   0.000939270963900
     1     2    10    10   0.001498456280341
     2     2    10    10   0.038039946642319
     3     2    10    10   0.041550536750481
     4     2    10    10   0.033305038201479
     1     3    10    10   0.001440047640018
     2     3    10    10   0.041550536750481
     3     3    10    10   0.046374186422919
     4     3    10    10   0.038432943302924
     1     4    10    10   0.000939270963900
     2     4    10    10   0.033305038201479
     3     4    10    10   0.038432943302924
     4     4    10    10   0.034035292119099
     5     5    10    10   0.010910050830878
     8     5    10    10   0.011731642192141
     6     6    10    10   0.010910050830878
     9     6    10    10   0.011731642192141
     7     7    10    10   0.194121809488070
    10     7    10    10   0.205909614916687
     5     8    10    10   0.011731642192141
     8     8    10    10   0.013840480103862
     6     9    10    10   0.011731642192141
     9     9    10    10   0.013840480103862
     7    10    10    10   0.205909614916687
    10    10    10    10   0.226061175029749
     1     5     1    11   0.070498418747239
     1     8     1    11   0.089937823724612
     1    11     1    11   0.112082421696307
     1     5     2    11  -0.000074416366605
     2     5     2    11   0.064585609748818
     1     8     2    11  -0.000014762402779
     2     8     2    11   0.086863212164896
     1    11     2    11  -0.000001518922724
     2    11     2    11   0.111515535784353
     1     5     3    11   0.012044064726465
     2     5     3    11   0.059530058575232
     3     5     3    11   0.061312230285471
     1     8     3    11   0.015421973279511
     2     8     3    11   0.081029781808314
     3     8     3    11   0.084375884998628
     1    11     3    11   0.019227967293993
     2    11     3    11   0.105231234464470
     3    11     3    11   0.110964827799770
     1     5     4    11   0.005102247499342
     2     5     4    11   0.038979197557704
     3     5     4    11   0.044385936345051
     4     5     4    11   0.047461791523766
     1     8     4    11   0.006530086506031
     2     8     4    11   0.054097487173592
     3     8     4    11   0.062487651977762
     4     8     4    11   0.069316426729459
     1    11     4    11   0.008129412225748
     2    11     4    11   0.072401064916928
     3    11     4    11   0.085365980386400
     4    11     4    11   0.104910234513054
     1     1     5    11   0.000193704550966
     2     1     5    11   0.000358773886882
     3     1     5    11   0.000322720258858
     4     1     5    11   0.000169904774436
     1     2     5    11   0.001146720733296
     2     2     5    11   0.011194279794869
     3     2     5    11   0.011208727030590
     4     2     5    11   0.007914715401763
     1     3     5    11   0.001231516509776
     2     3     5    11   0.013295648080474
     3     3     5    11   0.013604759530528
     4     3     5    11   0.009977705126465
     1     4     5    11   0.001258931672366
     2     4     5    11   0.016589921149882
     3     4     5    11   0.017731537541901
     4     4     5    11   0.014473814795511
     5     5     5    11   0.067380640009018
     5     8     5    11   0.090663896881262
     5    11     5    11   0.114299783184140
     6     5     6    11   0.061325597340533
     5     6     6    11   0.003027521334243
     6     8     6    11   0.083409701027392
     5     9     6    11   0.003627097926935
     6    11     6    11   0.109743376014747
     7     5     7    11   0.061325597340533
     5     7     7    11   0.003027521334243
     7     8     7    11   0.083409701027392
     5    10     7    11   0.003627097926935
     7    11     7    11   0.109743376014747
     1     1     8    11   0.000037347633409
     2     1     8    11   0.000191962307770
     3     1     8    11   0.000181896152923
     4     1     8    11   0.000113864900526
     1     2     8    11   0.000290229016786
     2     2     8    11   0.009333133916378
     3     2     8    11   0.010617552023839
     4     2     8    11   0.009209806118130
     1     3     8    11   0.000311917939692
     2     3     8    11   0.011591975188244
     3     3     8    11   0.013480016560404
     4     3     8    11   0.012141337483363
     1     4     8    11   0.000318643695014
     2     4     8    11   0.015774417674888
     3     4     8    11   0.019216201843174
     4     4     8    11   0.019507514577764
     5     5     8    11   0.054676697086745
     8     5     8    11   0.060373845597952
     6     6     8    11   0.002886320443931
     7     7     8    11   0.002886320443931
     5     8     8    11   0.075999026161642
     8     8     8    11   0.086266601481530
     6     9     8    11   0.003854216212593
     7    10     8    11   0.003854216212593
     5    11     8    11   0.098435247729653
     8    11     8    11   0.115173132350831
     6     5     9    11   0.048904056198883
     9     5     9    11   0.053458874915200
     5     6     9    11   0.002886320443931
     8     6     9    11   0.003457485341376
     6     8     9    11   0.068290593736457
     9     8     9    11   0.076275826798576
     5     9     9    11   0.003854216212593
     8     9     9    11   0.004995387341477
     6    11     9    11   0.092857622252873
     9    11     9    11   0.107049064083046
     7     5    10    11   0.048904056198883
    10     5    10    11   0.053458874915200
     5     7    10    11   0.002886320443931
     8     7    10    11   0.003457485341376
     7     8    10    11   0.068290593736457
    10     8    10    11   0.076275826798576
     5    10    10    11   0.003854216212593
     8    10    10    11   0.004995387341477
     7    11    10    11   0.092857622252873
    10    11    10    11   0.107049064083046
     1     1    11    11   0.000004777422640
     2     1    11    11   0.000035788278066
     3     1    11    11   0.000037285205232
     4     1    11    11   0.000032557095745
     1     2    11    11   0.000035788278066
     2     2    11    11   0.002513101170197
     3     2    11    11   0.003271241049189
     4     2    11    11   0.005149742747799
     1     3    11    11   0.000037285205232
     2     3    11    11   0.003271241049189
     3     3    11    11   0.004350568818682
     4     3    11    11   0.007228341271963
     1     4    11    11   0.000032557095745
     2     4    11    11   0.005149742747799
     3     4    11    11   0.007228341271963
     4     4    11    11   0.015925856366219
     5     5    11    11   0.016329076145163
     8     5    11    11   0.023589435832141
    11     5    11    11   0.033099559571589
     6     6    11    11   0.000901953473467
     9     6    11    11   0.001346798885636
     7     7    11    11   0.000901953473467
    10     7    11    11   0.001346798885636
     5     8    11    11   0.023589435832141
     8     8    11    11   0.034891381493581
    11     8    11    11   0.050975388455839
     6     9    11    11   0.001346798885636
     9     9    11    11   0.002136207030219
     7    10    11    11   0.001346798885636
    10    10    11    11   0.002136207030219
     5    11    11    11   0.033099559571589
     8    11    11    11   0.050975388455839
    11    11    11    11   0.097087066352681
     1     6     1    12   0.070498418747239
     1     9     1    12   0.089937823724612
     1    12     1    12   0.112082421696307
     1     6     2    12  -0.000074416366605
     2     6     2    12   0.064585609748818
     1     9     2    12  -0.000014762402779
     2     9     2    12   0.086863212164896
     1    12     2    12  -0.000001518922724
     2    12     2    12   0.111515535784353
     1     6     3    12   0.012044064726465
     2     6     3    12   0.059530058575232
     3     6     3    12   0.061312230285471
     1     9     3    12   0.015421973279511
     2     9     3    12   0.081029781808314
     3     9     3    12   0.084375884998628
     1    12     3    12   0.019227967293993
     2    12     3    12   0.105231234464470
     3    12     3    12   0.110964827799770
     1     6     4    12   0.005102247499342
     2     6     4    12   0.038979197557704
     3     6     4    12   0.044385936345051
     4     6     4    12   0.047461791523766
     1     9     4    12   0.006530086506031
     2     9     4    12   0.054097487173592
     3     9     4    12   0.062487651977762
     4     9     4    12   0.069316426729459
     1    12     4    12   0.008129412225748
     2    12     4    12   0.072401064916928
     3    12     4    12   0.085365980386400
     4    12     4    12   0.104910234513054
     5     6     5    12   0.061325597340533
     5     9     5    12   0.083409701027392
     5    12     5    12   0.109743376014747
     1     1     6    12   0.000193704550966
     2     1     6    12   0.000358773886882
     3     1     6    12   0.000322720258858
     4     1     6    12   0.000169904774436
     1     2     6    12   0.001146720733296
     2     2     6    12   0.011194279794869
     3     2     6    12   0.011208727030590
     4     2     6    12   0.007914715401763
     1     3     6    12   0.001231516509776
     2     3     6    12   0.013295648080474
     3     3     6    12   0.013604759530528
     4     3     6    12   0.009977705126465
     1     4     6    12   0.001258931672366
     2     4     6    12   0.016589921149882
     3     4     6    12   0.017731537541901
     4     4     6    12   0.014473814795511
     5     5     6    12   0.003027521334243
     6     6     6    12   0.067380640009018
     5     8     6    12   0.003627097926935
     6     9     6    12   0.090663896881262
     5    11     6    12   0.002278203584696
     6    12     6    12   0.114299783184140
     7     6     7    12   0.061325597340533
     6     7     7    12   0.003027521334243
     7     9     7    12   0.083409701027392
     6    10     7    12   0.003627097926935
     7    12     7    12   0.109743376014747
     6     5     8    12   0.002886320443931
     5     6     8    12   0.048904056198883
     8     6     8    12   0.053458874915200
     6     8     8    12   0.003854216212593
     5     9     8    12   0.068290593736457
     8     9     8    12   0.076275826798576
     6    11     8    12   0.002788812738390
     5    12     8    12   0.092857622252873
     8    12     8    12   0.107049064083046
     1     1     9    12   0.000037347633409
     2     1     9    12   0.000191962307770
     3     1     9    12   0.000181896152923
     4     1     9    12   0.000113864900526
     1     2     9    12   0.000290229016786
     2     2     9    12   0.009333133916378
     3     2     9    12   0.010617552023839
     4     2     9    12   0.009209806118130
     1     3     9    12   0.000311917939692
     2     3     9    12   0.011591975188244
     3     3     9    12   0.013480016560404
     4     3     9    12   0.012141337483363
     1     4     9    12   0.000318643695014
     2     4     9    12   0.015774417674888
     3     4     9    12   0.019216201843174
     4     4     9    12   0.019507514577764
     5     5     9    12   0.002886320443931
     8     5     9    12   0.003457485341376
     6     6     9    12   0.054676697086745
     9     6     9    12   0.060373845597952
     7     7     9    12   0.002886320443931
     5     8     9    12   0.003854216212593
     8     8     9    12   0.004995387341477
     6     9     9    12   0.075999026161642
     9     9     9    12   0.086266601481530
     7    10     9    12   0.003854216212593
     5    11     9    12   0.002788812738390
     8    11     9    12   0.004062034133893
     6    12     9    12   0.098435247729653
     9    12     9    12   0.115173132350831
     7     6    10    12   0.048904056198883
    10     6    10    12   0.053458874915200
     6     7    10    12   0.002886320443931
     9     7    10    12   0.003457485341376
     7     9    10    12   0.068290593736457
    10     9    10    12   0.076275826798576
     6    10    10    12   0.003854216212593
     9    10    10    12   0.004995387341477
     7    12    10    12   0.092857622252873
    10    12    10    12   0.107049064083046
     6     5    11    12   0.000901953473467
     9     5    11    12   0.001346798885636
     5     6    11    12   0.014525169198230
     8     6    11    12   0.020895838060869
    11     6    11    12   0.030412905475477
     6     8    11    12   0.001346798885636
     9     8    11    12   0.002136207030219
     5     9    11    12   0.020895838060869
     8     9    11    12   0.030618967433143
    11     9    11    12   0.046213008914240
     6    11    11    12   0.001343327048056
     9    11    11    12   0.002381189770800
     5    12    11    12   0.030412905475477
     8    12    11    12   0.046213008914240
    11    12    11    12   0.085198854146230
     1     1    12    12   0.000004777422640
     2     1    12    12   0.000035788278066
     3     1    12    12   0.000037285205232
     4     1    12    12   0.000032557095745
     1     2    12    12   0.000035788278066
     2     2    12    12   0.002513101170197
     3     2    12    12   0.003271241049189
     4     2    12    12   0.005149742747799
     1     3    12    12   0.000037285205232
     2     3    12    12   0.003271241049189
     3     3    12    12   0.004350568818682
     4     3    12    12   0.007228341271963
     1     4    12    12   0.000032557095745
     2     4    12    12   0.005149742747799
     3     4    12    12   0.007228341271963
     4     4    12    12   0.015925856366219
     5     5    12    12   0.000901953473467
     8     5    12    12   0.001346798885636
    11     5    12    12   0.001343327048056
     6     6    12    12   0.016329076145163
     9     6    12    12   0.023589435832141
    12     6    12    12   0.033099559571589
     7     7    12    12   0.000901953473467
    10     7    12    12   0.001346798885636
     5     8    12    12   0.001346798885636
     8     8    12    12   0.002136207030219
    11     8    12    12   0.002381189770800
     6     9    12    12   0.023589435832141
     9     9    12    12   0.034891381493581
    12     9    12    12   0.050975388455839
     7    10    12    12   0.001346798885636
    10    10    12    12   0.002136207030219
     5    11    12    12   0.001343327048056
     8    11    12    12   0.002381189770800
    11    11    12    12   0.005944106103225
     6    12    12    12   0.033099559571589
     9    12    12    12   0.050975388455839
    12    12    12    12   0.097087066352681
     1     7     1    13   0.070498418747239
     1    10     1    13   0.089937823724612
     1    13     1    13   0.112082421696307
     1     7     2    13  -0.000074416366605
     2     7     2    13   0.064585609748818
     1    10     2    13  -0.000014762402779
     2    10     2    13   0.086863212164896
     1    13     2    13  -0.000001518922724
     2    13     2    13   0.111515535784353
     1     7     3    13   0.012044064726465
     2     7     3    13   0.059530058575232
     3     7     3    13   0.061312230285471
     1    10     3    13   0.015421973279511
     2    10     3    13   0.081029781808314
     3    10     3    13   0.084375884998628
     1    13     3    13   0.019227967293993
     2    13     3    13   0.105231234464470
     3    13     3    13   0.110964827799770
     1     7     4    13   0.005102247499342
     2     7     4    13   0.038979197557704
     3     7     4    13   0.044385936345051
     4     7     4    13   0.047461791523766
     1    10     4    13   0.006530086506031
     2    10     4    13   0.054097487173592
     3    10     4    13   0.062487651977762
     4    10     4    13   0.069316426729459
     1    13     4    13   0.008129412225748
     2    13     4    13   0.072401064916928
     3    13     4    13   0.085365980386400
     4    13     4    13   0.104910234513054
     5     7     5    13   0.061325597340533
     5    10     5    13   0.083409701027392
     5    13     5    13   0.109743376014747
     6     7     6    13   0.061325597340533
     6    10     6    13   0.083409701027392
     6    13     6    13   0.109743376014747
     1     1     7    13   0.000193704550966
     2     1     7    13   0.000358773886882
     3     1     7    13   0.000322720258858
     4     1     7    13   0.000169904774436
     1     2     7    13   0.001146720733296
     2     2     7    13   0.011194279794869
     3     2     7    13   0.011208727030590
     4     2     7    13   0.007914715401763
     1     3     7    13   0.001231516509776
     2     3     7    13   0.013295648080474
     3     3     7    13   0.013604759530528
     4     3     7    13   0.009977705126465
     1     4     7    13   0.001258931672366
     2     4     7    13   0.016589921149882
     3     4     7    13   0.017731537541901
     4     4     7    13   0.014473814795511
     5     5     7    13   0.003027521334243
     6     6     7    13   0.003027521334243
     7     7     7    13   0.067380640009018
     5     8     7    13   0.003627097926935
     6     9     7    13   0.003627097926935
     7    10     7    13   0.090663896881262
     5    11     7    13   0.002278203584696
     6    12     7    13   0.002278203584696
     7    13     7    13   0.114299783184140
     7     5     8    13   0.002886320443931
     5     7     8    13   0.048904056198883
     8     7     8    13   0.053458874915200
     7     8     8    13   0.003854216212593
     5    10     8    13   0.068290593736457
     8    10     8    13   0.076275826798576
     7    11     8    13   0.002788812738390
     5    13     8    13   0.092857622252873
     8    13     8    13   0.107049064083046
     7     6     9    13   0.002886320443931
     6     7     9    13   0.048904056198883
     9     7     9    13   0.053458874915200
     7     9     9    13   0.003854216212593
     6    10     9    13   0.068290593736457
     9    10     9    13   0.076275826798576
     7    12     9    13   0.002788812738390
     6    13     9    13   0.092857622252873
     9    13     9    13   0.107049064083046
     1     1    10    13   0.000037347633409
     2     1    10    13   0.000191962307770
     3     1    10    13   0.000181896152923
     4     1    10    13   0.000113864900526
     1     2    10    13   0.000290229016786
     2     2    10    13   0.009333133916378
     3     2    10    13   0.010617552023839
     4     2    10    13   0.009209806118130
     1     3    10    13   0.000311917939692
     2     3    10    13   0.011591975188244
     3     3    10    13   0.013480016560404
     4     3    10    13   0.012141337483363
     1     4    10    13   0.000318643695014
     2     4    10    13   0.015774417674888
     3     4    10    13   0.019216201843174
     4     4    10    13   0.019507514577764
     5     5    10    13   0.002886320443931
     8     5    10    13   0.003457485341376
     6     6    10    13   0.002886320443931
     9     6    10    13   0.003457485341376
     7     7    10    13   0.054676697086745
    10     7    10    13   0.060373845597952
     5     8    10    13   0.003854216212593
     8     8    10    13   0.004995387341477
     6     9    10    13   0.003854216212593
     9     9    10    13   0.004995387341477
     7    10    10    13   0.075999026161642
    10    10    10    13   0.086266601481530
     5    11    10    13   0.002788812738390
     8    11    10    13   0.004062034133893
     6    12    10    13   0.002788812738390
     9    12    10    13   0.004062034133893
     7    13    10    13   0.098435247729653
    10    13    10    13   0.115173132350831
     7     5    11    13   0.000901953473467
    10     5    11    13   0.001346798885636
     5     7    11    13   0.014525169198230
     8     7    11    13   0.020895838060869
    11     7    11    13   0.030412905475477
     7     8    11    13   0.001346798885636
    10     8    11    13   0.002136207030219
     5    10    11    13   0.020895838060869
     8    10    11    13   0.030618967433143
    11    10    11    13   0.046213008914240
     7    11    11    13   0.001343327048056
    10    11    11    13   0.002381189770800
     5    13    11    13   0.030412905475477
     8    13    11    13   0.046213008914240
    11    13    11    13   0.085198854146230
     7     6    12    13   0.000901953473467
    10     6    12    13   0.001346798885636
     6     7    12    13   0.014525169198230
     9     7    12    13   0.020895838060869
    12     7    12    13   0.030412905475477
     7     9    12    13   0.001346798885636
    10     9    12    13   0.002136207030219
     6    10    12    13   0.020895838060869
     9    10    12    13   0.030618967433143
    12    10    12    13   0.046213008914240
     7    12    12    13   0.001343327048056
    10    12    12    13   0.002381189770800
     6    13    12    13   0.030412905475477
     9    13    12    13   0.046213008914240
